sample_id,perturbed_train_loss,perturbed_val_loss,perturbed_grad_norm,perturbed_mean_iou,perturbed_class_0_iou,perturbed_class_1_iou,perturbed_class_2_iou,perturbed_class_3_iou,perturbed_class_4_iou,perturbed_class_5_iou,perturbed_class_6_iou,perturbed_class_7_iou,perturbed_class_8_iou,perturbed_class_9_iou,perturbed_class_10_iou,perturbed_class_11_iou,perturbed_class_12_iou
1,2.8325475282669066,2.956062524318695,3250.980224609375,0.08769913849910496,0.27085458364039516,0.2998339040795289,0.25488299242504764,0.00042543451377377475,0.019006132898600054,0.023921600769888977,0.009861584696386061,0.06725132716955882,0.012727670220126592,0.0089229005254782,0.08265836384309748,0.0007766729535419293,0.08896563275294081
2,1.9869892389774322,2.027973906993866,656.8959350585938,0.13498231271918149,0.42493673098092927,0.41888091573840525,0.347916262834862,0.0008764756504299502,0.021269866067132846,0.08539876766344306,0.039821527931757236,0.11094083089087056,0.05794052712982786,0.0077254359103429955,0.10866020550396994,0.0006457395164638626,0.12975677953092424
3,2.4917210965156555,2.5990245652198793,2364.490478515625,0.1036995603658183,0.2503455794730776,0.26848497083145034,0.30087428698713303,0.00043419710594261887,0.021796367914974878,0.049300653465535055,0.023618184745296946,0.09415621609313941,0.03962485069631578,0.01433360050459562,0.1713219199875706,0.0017488405965680647,0.11205461635403811
4,4.52342235660553,4.728816947937012,7425.54296875,0.0663226307232503,0.19030283425794228,0.2091124541999,0.18741421327520436,0.00024000587525912405,0.013222901390132517,0.023647181697526373,0.028940845471087082,0.06837160954309536,0.007353260305856199,0.00505328977082759,0.05173280492712543,0.000196606867931605,0.07660619182036596
5,2.923431248188019,2.9597658562660216,5219.1669921875,0.0998518797882393,0.24840511174058927,0.2326567404193475,0.35220409248764095,8.003517162062452e-05,0.03115025965865074,0.05986876553396813,0.02943681238982369,0.07677361619563668,0.018552015515518785,0.001649785071252828,0.11964659694007702,0.018569235390929816,0.10908137073205473
6,3.8998360257148743,4.024885988235473,7588.06982421875,0.06368089310203989,0.10578401554979747,0.21936386517564843,0.2341176598350377,5.3211614517449557e-05,0.019958077066350253,0.0053735439504748244,0.025252676572728026,0.07357444709830321,0.01633286160255179,0.0015507430511108352,0.04734183944931282,0.02117748643865643,0.05797118292202937
7,1.987325250864029,2.0225317871570585,957.3538208007812,0.17069916958771522,0.3610006597097277,0.5576921886664479,0.4067181377807769,0.000772486517492845,0.0598544432839357,0.10320128622287843,0.07827865498388294,0.14350606227913554,0.05868555734082297,0.013251927401518211,0.24130881396561196,0.03530681570672179,0.15951217078134503
8,2.9629289598464967,3.1870906805992125,4474.5078125,0.08494680477709425,0.21021765646520532,0.29031602145229846,0.2629243335760137,0.0001899437545822849,0.026867739494913057,0.03836742536523758,0.03392466519171385,0.061609110408939474,0.034785433866113956,0.004414525534867269,0.06458205443116403,0.01026436855117761,0.0658451840099986
9,2.7695654253959656,2.8632244348526,3477.9462890625,0.10475947302657368,0.3030773186194153,0.4026146438984569,0.24076215059727313,0.00015003791941952543,0.031119415483030818,0.01149355459117698,0.04306173504286937,0.0902140487203095,0.028743831827620935,0.00677253952428429,0.09941020046153902,0.025248216857930716,0.07920545580213156
10,2.935045419216156,3.0517950654029846,3814.5390625,0.06745980816648299,0.21506044442510666,0.2643657738293333,0.213161620061716,0.00022589869910219935,0.007148032804283147,0.014043028961363703,0.00346041760896823,0.07245418965258149,0.007806999841163576,0.002468454856019748,0.03583251812920857,0.0001890658219154297,0.0407610614735168
11,2.7272913799285887,2.7885640597343446,3351.16162109375,0.08456918701238249,0.22873109698055724,0.26726409636183673,0.239728440543166,0.00023279339029754091,0.029996314454094807,0.039818367797783805,0.020890637372176446,0.096546712967016,0.015449785116152914,0.009955565919189564,0.10551483134495075,0.0011989914425121228,0.04407179747123841
12,3.551893413066864,3.632448070049286,5713.4072265625,0.09374422442799728,0.24637969850189623,0.25795978261006897,0.2998227966027469,0.0003720394047369524,0.01772238431532168,0.061097379631140265,0.01147346390406028,0.10067566889622785,0.027385588887357565,0.0013791001187353578,0.10673004803522333,0.002550357089093387,0.08512660956735564
13,2.4678301577568056,2.514176299571991,2211.292236328125,0.0869262486181729,0.3038505167069485,0.3342936363591402,0.16819718965014904,0.0005998177353365795,0.01687143590273458,0.016861258830911975,0.025300348657738267,0.082242095661806,0.011641011832190882,0.0023466125217911256,0.07244689492109549,0.006196718582007995,0.08919369467439692
14,3.5221878089904783,3.831297914981842,6075.44287109375,0.07063997996027639,0.24566193025965918,0.3025271220845588,0.19170768980254443,0.0006589151920094054,0.004476739275899928,0.012049697335954302,0.007433279494792447,0.03569581710400208,0.009872844173220202,0.0009972710544786413,0.02465947604928194,0.0036652784881030663,0.07891367916908862
15,2.445270345211029,2.4841087317466735,2162.34375,0.1143855362900624,0.2593842742345259,0.43337652125221265,0.26254104073295925,0.0005164917512401021,0.034267346411858975,0.02682582396540842,0.042033799774541365,0.1249667258143863,0.038710473454446656,0.007938943444262592,0.1398171409150951,0.011506324196523034,0.10512706582335117
16,4.516685154438019,4.734034059047699,9427.8056640625,0.06531043507019595,0.18450707001064665,0.23389025186162188,0.22716274391329594,0.00040061522101493313,0.005453312322815531,0.01739477776967753,0.012294109854089007,0.02971503631412205,0.011362839069839786,0.0005043676543513366,0.06894635228570174,0.0006941442114692285,0.05671003542390165
17,2.48681467294693,2.45971067905426,2314.414794921875,0.07998493584818725,0.17938646253716123,0.2646232967904328,0.3359734181763069,0.00018512323686355767,0.015114120469247648,0.023015894965272975,0.027013143122824126,0.04560637234765066,0.005288114298163378,0.0001910038453754301,0.061777586709911576,0.0016274112589749375,0.08000221826824908
18,3.0789668374061585,3.235540487766266,5015.46533203125,0.09225426404974044,0.1757026249152537,0.24443320225782464,0.3646486325334158,0.000193220794480751,0.01566243019282564,0.01211105879010741,0.045879645745464555,0.09073929403169614,0.0164748110875964,0.003967980699133978,0.10641683947416547,0.012442901904913992,0.11063279021974752
19,4.9693526887893675,5.338489956855774,10522.5693359375,0.07158971941060219,0.1330055625045315,0.22434469470676308,0.24936194420595495,6.099462831398371e-05,0.043900920245212235,0.04914779288722601,0.020359586646439592,0.07124617321808119,0.032972377110239134,0.000783965296469543,0.04974418117891356,2.5535244254825396e-05,0.05571262446542899
20,3.2051874527931212,3.377860426902771,5529.50732421875,0.07767003390976056,0.21927749876749345,0.26617920316495663,0.15605242271535133,0.000354633317864992,0.032563600357654036,0.028934586584515753,0.01685659440380993,0.12236617591794695,0.006491198419322183,0.0013482285043763544,0.0863493901563353,0.00017588134140176425,0.07276102717585864
